Rank;Sourceid;Title;Issn;SJR;SJR Best Quartile;Year;Categories
19804;21100200659;International Journal of Virtual and Personal Learning Environments;19478526, 19478518;0,144;Q4;2019;"Computer Science Applications (Q4); Education (Q4); E-learning (Q4)"
19805;21100199726;Iranian Journal of Dermatology;27170721;0,144;Q4;2019;Dermatology (Q4)
19806;27600;Jokull;4490576;0,144;Q4;2019;Earth and Planetary Sciences (miscellaneous) (Q4)
19807;17600155010;Journal of Applied Statistical Science;10675817;0,144;Q4;2019;Statistics and Probability (Q4)
19808;21100398822;Journal of Design;16068327;0,144;Q1;2019;Visual Arts and Performing Arts (Q1)
19809;19700180532;Journal of Isfahan Medical School;10277595, 1735854X;0,144;Q4;2019;Medicine (miscellaneous) (Q4)
19810;4700152269;Journal of Japanese Studies;00956848, 15494721;0,144;Q2;2019;"Cultural Studies (Q2); Anthropology (Q3); Linguistics and Language (Q3); Social Psychology (Q4)"
19811;21100329303;Journal of Krishna Institute of Medical Sciences University;22314261;0,144;Q4;2019;Medicine (miscellaneous) (Q4)
19812;4000151502;Journal of perioperative practice;17504589;0,144;Q3;2019;"Medical and Surgical Nursing (Q3); Anesthesiology and Pain Medicine (Q4); Medicine (miscellaneous) (Q4); Surgery (Q4)"
19813;145705;Journal of Radiotherapy in Practice;14603969;0,144;Q4;2019;"Oncology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
19814;26291;Journal of Southern History;224642;0,144;Q2;2019;History (Q2)
19815;14076;Libres;10586768;0,144;Q3;2019;Library and Information Sciences (Q3)
19816;20000195049;Magis;20271174, 20271182;0,144;Q4;2019;Education (Q4)
19817;21100211350;Malaysian Journal of Public Health Medicine;16750306;0,144;Q4;2019;Public Health, Environmental and Occupational Health (Q4)
19818;4800156301;McKinsey Quarterly;475394;0,144;Q3;2019;"Political Science and International Relations (Q3); Business, Management and Accounting (miscellaneous) (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4)"
19819;15828;Nederlands Tijdschrift voor Geneeskunde;00282162, 18768784;0,144;Q4;2019;Medicine (miscellaneous) (Q4)
19820;21100204915;Ochrona Srodowiska;12306169;0,144;Q4;2019;Environmental Science (miscellaneous) (Q4)
19821;21100277902;Pediatric emergency medicine practice;15499650, 15499669;0,144;Q4;2019;Medicine (miscellaneous) (Q4)
19822;5600153356;Perfiles Latinoamericanos;1887653;0,144;Q3;2019;Sociology and Political Science (Q3)
19823;21100899302;Qualitative Research in Education;20146418;0,144;Q3;2019;"Arts and Humanities (miscellaneous) (Q3); Developmental and Educational Psychology (Q4); Education (Q4)"
19824;5800207580;Rasprave Instituta za Hrvatski Jezik i Jezikoslovlje;13316745;0,144;Q3;2019;Linguistics and Language (Q3)
19825;18800156724;Research Journal of Seed Science (discontinued);18193552, 21516146;0,144;Q4;2019;"Agronomy and Crop Science (Q4); Horticulture (Q4); Plant Science (Q4)"
19826;5800209786;Revista de Dialectologia y Tradiciones Populares;19888457, 00347981;0,144;Q2;2019;"Cultural Studies (Q2); Linguistics and Language (Q3)"
19827;8500153130;Revista Espanola de Cardiologia Suplementos;15792250, 11313587;0,144;Q4;2019;Cardiology and Cardiovascular Medicine (Q4)
19828;19200157024;Revista Latinoamericana de Psicopatologia Fundamental;19840381, 14154714;0,144;Q4;2019;"Clinical Psychology (Q4); Psychiatry and Mental Health (Q4)"
19829;19200156966;Revista MVZ Cordoba;01220268, 19090544;0,144;Q4;2019;"Animal Science and Zoology (Q4); Aquatic Science (Q4); Veterinary (miscellaneous) (Q4)"
19830;21100264507;Revista Peruana de Biologia;17279933, 15610837;0,144;Q4;2019;Agricultural and Biological Sciences (miscellaneous) (Q4)
19831;21100258739;Revue d'Histoire des Mathematiques;1777568X, 1262022X;0,144;Q2;2019;"History (Q2); Mathematics (miscellaneous) (Q4)"
19832;17600155221;Revue Internationale et Strategique;12871672;0,144;Q3;2019;Political Science and International Relations (Q3)
19833;29946;"Soins; la revue de reference infirmiere";380814;0,144;Q4;2019;"Medicine (miscellaneous) (Q4); Nursing (miscellaneous) (Q4)"
19834;19400157214;Studies on Ethno-Medicine;9735070;0,144;Q2;2019;"Cultural Studies (Q2); Anthropology (Q3); Complementary and Alternative Medicine (Q3); Medicine (miscellaneous) (Q4)"
19835;21100800032;Turk Osteoporoz Dergisi;21472653, 21463816;0,144;Q4;2019;Endocrinology, Diabetes and Metabolism (Q4)
19836;19500157811;X-ray Structure Analysis Online;18833578;0,144;Q4;2019;"Analytical Chemistry (Q4); Materials Chemistry (Q4)"
19837;28650;Zeitschrift fur Geburtshilfe und Neonatologie;14391651, 09482393;0,144;Q3;2019;"Maternity and Midwifery (Q3); Medicine (miscellaneous) (Q4); Obstetrics and Gynecology (Q4); Pediatrics, Perinatology and Child Health (Q4)"
19838;19700175603;Advances in Military Technology;18022308;0,143;Q4;2019;"Aerospace Engineering (Q4); Automotive Engineering (Q4); Civil and Structural Engineering (Q4); Control and Systems Engineering (Q4); Mechanical Engineering (Q4)"
19839;5400152618;American Journal of Biochemistry and Biotechnology;15533468;0,143;Q4;2019;"Biochemistry (Q4); Biotechnology (Q4)"
19840;21394;Anasthesiologie, Intensivmedizin, Notfallmedizin, Schmerztherapie : AINS;14391074, 09392661;0,143;Q4;2019;"Anesthesiology and Pain Medicine (Q4); Critical Care and Intensive Care Medicine (Q4); Emergency Medicine (Q4); Medicine (miscellaneous) (Q4)"
19841;25182;Applied Mathematics E - Notes;16072510;0,143;Q4;2019;Applied Mathematics (Q4)
19842;21100216538;ASEAN Journal of Chemical Engineering;16554418;0,143;Q4;2019;Chemical Engineering (miscellaneous) (Q4)
19843;19700175782;British Journal of Medical Practitioners;17578515;0,143;Q4;2019;Medicine (miscellaneous) (Q4)
19844;19300157027;Bulletin of Glaciological Research;13453807;0,143;Q4;2019;Earth-Surface Processes (Q4)
19845;21100877661;Civitas;19847289, 15196089;0,143;Q2;2019;"Cultural Studies (Q2); Anthropology (Q3); Sociology and Political Science (Q3); Development (Q4)"
19846;21100812618;Comunicazione Politica;19725094, 15946061;0,143;Q3;2019;"Communication (Q3); Sociology and Political Science (Q3)"
19847;24457;Dental Cadmos;118524;0,143;Q4;2019;"Oral Surgery (Q4); Orthodontics (Q4)"
19848;16100154764;ESQ - Journal of the American Renaissance;1935021X, 00938297;0,143;Q1;2019;Literature and Literary Theory (Q1)
19849;21100218545;International Journal of Applied Business and Economic Research (discontinued);9727302;0,143;Q4;2019;"Business and International Management (Q4); Economics and Econometrics (Q4)"
19850;19500157311;International Journal of Applied Research in Veterinary Medicine;15422666, 1559470X;0,143;Q4;2019;Veterinary (miscellaneous) (Q4)
19851;19600166211;International Journal of High Performance Systems Architecture;17516536, 17516528;0,143;Q4;2019;Hardware and Architecture (Q4)
19852;28119;Johns Hopkins APL Technical Digest (Applied Physics Laboratory);2705214;0,143;Q3;2019;"Engineering (miscellaneous) (Q3); Physics and Astronomy (miscellaneous) (Q4)"
19853;21100789024;Journal of Adult Theological Education;17431654, 17407141;0,143;Q2;2019;"Religious Studies (Q2); Education (Q4)"
19854;25312;Journal of Alcohol and Drug Education (discontinued);901482;0,143;Q4;2019;"Geriatrics and Gerontology (Q4); Health (social science) (Q4)"
19855;14141;Journal of Health and Human Services Administration;10793739;0,143;Q4;2019;"Health Policy (Q4); Leadership and Management (Q4); Medicine (miscellaneous) (Q4); Public Health, Environmental and Occupational Health (Q4)"
19856;21100904742;Journal of Health Research;2586940X, 08574421;0,143;Q4;2019;"Health Policy (Q4); Public Health, Environmental and Occupational Health (Q4)"
19857;18568;Journal of Histotechnology;01478885, 20460236;0,143;Q4;2019;"Anatomy (Q4); Histology (Q4); Medical Laboratory Technology (Q4)"
19858;12810;Journal of Information Ethics;10619321;0,143;Q2;2019;"Philosophy (Q2); Library and Information Sciences (Q3)"
19859;21100786532;Journal of Korea Trade;1229828X;0,143;Q4;2019;"Business and International Management (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4); Industrial Relations (Q4)"
19860;21100211116;Journal of Qur'anic Studies;17551730, 14653591;0,143;Q2;2019;Religious Studies (Q2)
19861;21100199340;Kajian Malaysia;01274082, 21804273;0,143;Q2;2019;"Cultural Studies (Q2); History (Q2); Sociology and Political Science (Q3)"
19862;18700156726;Kriminologisches Journal;3411966;0,143;Q3;2019;"Law (Q3); Safety Research (Q4)"
19863;17106;Lijecnicki Vjesnik;243477;0,143;Q4;2019;Medicine (miscellaneous) (Q4)
19864;21100358107;Medijske Studije;18479758, 18485030;0,143;Q3;2019;"Communication (Q3); Computer Science Applications (Q4)"
19865;16400154700;Method and Theory in the Study of Religion;9433058;0,143;Q2;2019;Religious Studies (Q2)
19866;21100873926;Natural History Bulletin of the Siam Society;809462;0,143;Q4;2019;Ecology, Evolution, Behavior and Systematics (Q4)
19867;19200156707;Neurology Asia;18236138;0,143;Q4;2019;"Neurology (Q4); Neurology (clinical) (Q4)"
19868;21100805728;Nevrologiya, Neiropsikhiatriya, Psikhosomatika;20742711, 23101342;0,143;Q4;2019;"Clinical Psychology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
19869;22932;Pakistan Development Review;309729;0,143;Q4;2019;"Development (Q4); Geography, Planning and Development (Q4)"
19870;19600157002;Pediatria de Atencion Primaria;11397632;0,143;Q4;2019;Pediatrics, Perinatology and Child Health (Q4)
19871;21100831466;Revista de Ciencias Agroveterinarias;22381171, 16769732;0,143;Q4;2019;"Agronomy and Crop Science (Q4); Animal Science and Zoology (Q4); Food Science (Q4); Plant Science (Q4); Soil Science (Q4); Veterinary (miscellaneous) (Q4)"
19872;7200153136;Revista Veterinaria;16696840, 16684834;0,143;Q4;2019;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
19873;16100154705;South African Historical Journal;17261686, 02582473;0,143;Q2;2019;History (Q2)
19874;19544;Srpski Arhiv Za Celokupno Lekarstvo;3708179;0,143;Q4;2019;Medicine (miscellaneous) (Q4)
19875;21100208309;Talent Development and Excellence (discontinued);18692885, 18690459;0,143;Q4;2019;"Developmental and Educational Psychology (Q4); Education (Q4)"
19876;6000152817;Third Text;9528822;0,143;Q1;2019;"Visual Arts and Performing Arts (Q1); Cultural Studies (Q2)"
19877;5600153669;Transforming Anthropology;10510559;0,143;Q3;2019;Anthropology (Q3)
19878;11300153601;Zeitschrift fur Feldherpetologie (discontinued);9467998;0,143;Q4;2019;"Animal Science and Zoology (Q4); Ecology, Evolution, Behavior and Systematics (Q4)"
19879;79684;Acta Ethnographica Hungarica;15882586, 12169803;0,142;Q2;2019;"Cultural Studies (Q2); Music (Q2); Demography (Q4)"
19880;65672;AMA, Agricultural Mechanization in Asia, Africa and Latin America (discontinued);845841;0,142;Q3;2019;"Engineering (miscellaneous) (Q3); Agricultural and Biological Sciences (miscellaneous) (Q4)"
19881;8400155965;Archivo Espanol de Arte;00040428, 19888511;0,142;Q1;2019;Visual Arts and Performing Arts (Q1)
19882;21100889702;Asia Pacific Journal of Information Systems;22885404, 22886818;0,142;Q3;2019;"Sociology and Political Science (Q3); Information Systems and Management (Q4)"
19883;20811;Betriebswirtschaftliche Forschung und Praxis;3405370;0,142;Q4;2019;"Business and International Management (Q4); Business, Management and Accounting (miscellaneous) (Q4); Economics and Econometrics (Q4)"
19884;19700175454;Bulgarian Chemical Communications;8619808;0,142;Q4;2019;Chemistry (miscellaneous) (Q4)
19885;21100223327;Calitatea Vietii;10180389;0,142;Q3;2019;"Sociology and Political Science (Q3); Health (social science) (Q4); Life-span and Life-course Studies (Q4)"
19886;28400;Classical Philology;0009837X, 1546072X;0,142;Q1;2019;"Classics (Q1); Linguistics and Language (Q3)"
19887;19700188358;Current Psychiatry;15378276;0,142;Q4;2019;Psychiatry and Mental Health (Q4)
19888;5800173390;Current Signal Transduction Therapy;15743624;0,142;Q4;2019;"Endocrinology (Q4); Pharmacology (medical) (Q4)"
19889;23506;Ethical Perspectives;13700049, 17831431;0,142;Q2;2019;Philosophy (Q2)
19890;21100409404;Ethnomusicology Forum;17411920, 17411912;0,142;Q2;2019;"Music (Q2); Anthropology (Q3)"
19891;5700166475;European Journal of East Asian Studies;15700615, 15680584;0,142;Q2;2019;"Cultural Studies (Q2); History (Q2); Political Science and International Relations (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Development (Q4); Geography, Planning and Development (Q4)"
19892;12968;Gaofenzi Cailiao Kexue Yu Gongcheng/Polymeric Materials Science and Engineering;10007555;0,142;Q3;2019;"Polymers and Plastics (Q3); Process Chemistry and Technology (Q4)"
19893;14008;Hrvatska Revija Za Rehabilitacijska Istrazivanja;13313010;0,142;Q4;2019;"Developmental and Educational Psychology (Q4); Rehabilitation (Q4)"
19894;19900191832;Ideas y Valores;1200062;0,142;Q2;2019;Philosophy (Q2)
19895;40483;Ideggyogyaszati Szemle;191442;0,142;Q4;2019;"Neurology (Q4); Neurology (clinical) (Q4)"
19896;19700169822;Ikala;1233432;0,142;Q3;2019;"Linguistics and Language (Q3); Education (Q4)"
19897;38850;Industrial Archaeology Review;17458196, 03090728;0,142;Q3;2019;"Archeology (Q3); Archeology (arts and humanities) (Q3)"
19898;21100217635;International Insolvency Review;10991107, 11800518;0,142;Q3;2019;"Law (Q3); Finance (Q4)"
19899;19700173002;International Journal of Applied Chemistry (discontinued);09731792, 09739734;0,142;Q4;2019;Chemistry (miscellaneous) (Q4)
19900;21100364636;International Journal of Epilepsy;22136320;0,142;Q4;2019;Neurology (clinical) (Q4)
19901;21100265696;International Journal of Euro-Mediterranean Studies;22326022, 18553362;0,142;Q2;2019;"History (Q2); Political Science and International Relations (Q3); Sociology and Political Science (Q3); Economics and Econometrics (Q4); Education (Q4)"
19902;4700152436;International Journal of Human Resources Development and Management;14656612, 17415160;0,142;Q4;2019;Organizational Behavior and Human Resource Management (Q4)
19903;21100202505;International Journal of Power Electronics;1756638X, 17566398;0,142;Q4;2019;Electrical and Electronic Engineering (Q4)
19904;19700182690;International Journal of Pure and Applied Mathematics (discontinued);13118080, 13143395;0,142;Q4;2019;"Applied Mathematics (Q4); Mathematics (miscellaneous) (Q4)"
19905;16200154758;Japanese Journal of Religious Studies;3041042;0,142;Q2;2019;Religious Studies (Q2)
19906;15709;Journal of Canadian Studies;19110251, 00219495;0,142;Q2;2019;"Cultural Studies (Q2); History (Q2)"
19907;14000155887;Journal of Modern Chinese History;17535662, 17535654;0,142;Q2;2019;History (Q2)
19908;5600155201;Journal of Religion;00224189, 15496538;0,142;Q2;2019;Religious Studies (Q2)
19909;21100399725;Journal of Reports in Pharmaceutical Sciences;23225106, 23221232;0,142;Q3;2019;"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3); Biomedical Engineering (Q4); Pharmacology (medical) (Q4)"
19910;145514;Journal of Textile and Apparel, Technology and Management;15330915;0,142;Q4;2019;Management of Technology and Innovation (Q4)
19911;21100810660;Journal of Time Series Econometrics;19411928, 21946507;0,142;Q4;2019;Economics and Econometrics (Q4)
19912;18901;Journal of Transport History;00225266, 17593999;0,142;Q2;2019;"History (Q2); Arts and Humanities (miscellaneous) (Q3); Geography, Planning and Development (Q4); Transportation (Q4)"
19913;21100929412;Jurnal Manajemen Hutan Tropika;20892063, 20870469;0,142;Q4;2019;"Ecology (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Forestry (Q4)"
19914;17700156707;Landscape Journal;02772426, 15532704;0,142;Q4;2019;Nature and Landscape Conservation (Q4)
19915;16100154756;Lexikos;16844904;0,142;Q3;2019;Linguistics and Language (Q3)
19916;5800214230;Medieval Encounters;13807854;0,142;Q2;2019;"Cultural Studies (Q2); History (Q2); Religious Studies (Q2); Linguistics and Language (Q3)"
19917;16600154703;Opera Quarterly;14762870, 07360053;0,142;Q2;2019;Music (Q2)
19918;23676;Pacific Historical Review;15338584, 00308684;0,142;Q2;2019;History (Q2)
19919;21100447821;Poblacion y Sociedad;18528562, 03283445;0,142;Q4;2019;Demography (Q4)
19920;21100244626;Quaderni di Geofisica;15902595;0,142;Q4;2019;"Computers in Earth Sciences (Q4); Geology (Q4); Geophysics (Q4)"
19921;8100153108;Revista Brasileira de Historia;01020188, 18069347;0,142;Q2;2019;"Cultural Studies (Q2); History (Q2); Sociology and Political Science (Q3); Geography, Planning and Development (Q4)"
